Id,Category,CategoryOfSequences_en,FXY1,Title_en,SubTitle_en,FXY2,ElementName_en,ElementDescription_en,Note_en,noteIDs,Status
bufr4/3/16/001/1/3/01/011,16,Synoptic feature sequences,316001,,,301011,"Year, month, day",,,,Operational
bufr4/3/16/001/2/0/04/004,16,Synoptic feature sequences,316001,,,004004,Hour,,,,Operational
bufr4/3/16/001/3/3/01/023,16,Synoptic feature sequences,316001,,,301023,Latitude/longitude (coarse accuracy),,,,Operational
bufr4/3/16/001/4/0/01/021,16,Synoptic feature sequences,316001,,,001021,Synoptic feature identifier,,,,Operational
bufr4/3/16/001/5/0/02/041,16,Synoptic feature sequences,316001,,,002041,Method for estimating reports related to synoptic features,,,,Operational
bufr4/3/16/001/6/0/19/001,16,Synoptic feature sequences,316001,,,019001,Type of synoptic feature,,,,Operational
bufr4/3/16/001/7/0/10/051,16,Synoptic feature sequences,316001,,,010051,Pressure reduced to mean sea level,,,,Operational
bufr4/3/16/001/8/0/19/002,16,Synoptic feature sequences,316001,,,019002,Effective radius of feature,,,,Operational
bufr4/3/16/001/9/0/19/003,16,Synoptic feature sequences,316001,,,019003,Wind speed threshold,15 m s-1 typically,,,Operational
bufr4/3/16/001/10/0/19/004,16,Synoptic feature sequences,316001,,,019004,Effective radius with respect to wind speeds above threshold,,,,Operational
bufr4/3/16/002/1/0/08/021,16,Synoptic feature sequences,316002,(Header),,008021,Time significance,Data time (analysis),,,Operational
bufr4/3/16/002/2/0/04/001,16,Synoptic feature sequences,316002,(Header),,004001,Year,,,,Operational
bufr4/3/16/002/3/0/04/002,16,Synoptic feature sequences,316002,(Header),,004002,Month,,,,Operational
bufr4/3/16/002/4/0/04/003,16,Synoptic feature sequences,316002,(Header),,004003,Day,,,,Operational
bufr4/3/16/002/5/0/04/004,16,Synoptic feature sequences,316002,(Header),,004004,Hour,,,,Operational
bufr4/3/16/002/6/0/04/005,16,Synoptic feature sequences,316002,(Header),,004005,Minute,,,,Operational
bufr4/3/16/002/7/0/01/033,16,Synoptic feature sequences,316002,(Header),,001033,Identification of originating/generating centre,,,,Operational
bufr4/3/16/002/8/0/08/021,16,Synoptic feature sequences,316002,(Header),,008021,Time significance,Validity time (forecast),,,Operational
bufr4/3/16/002/9/0/04/001,16,Synoptic feature sequences,316002,(Header),,004001,Year,,,,Operational
bufr4/3/16/002/10/0/04/002,16,Synoptic feature sequences,316002,(Header),,004002,Month,,,,Operational
bufr4/3/16/002/11/0/04/003,16,Synoptic feature sequences,316002,(Header),,004003,Day,,,,Operational
bufr4/3/16/002/12/0/04/004,16,Synoptic feature sequences,316002,(Header),,004004,Hour,,,,Operational
bufr4/3/16/002/13/0/04/005,16,Synoptic feature sequences,316002,(Header),,004005,Minute,,,,Operational
bufr4/3/16/002/14/0/07/002,16,Synoptic feature sequences,316002,(Header),,007002,Height or altitude,Flight level (base of chart layer),,,Operational
bufr4/3/16/002/15/0/07/002,16,Synoptic feature sequences,316002,(Header),,007002,Height or altitude,Flight level (top of chart layer),,,Operational
bufr4/3/16/003/1/1/10/000,16,Synoptic feature sequences,316003,(Jet stream),,110000,Delayed replication of 10 descriptors,,,,Operational
bufr4/3/16/003/2/0/31/001,16,Synoptic feature sequences,316003,(Jet stream),,031001,Delayed descriptor replication factor,,,,Operational
bufr4/3/16/003/3/0/08/011,16,Synoptic feature sequences,316003,(Jet stream),,008011,Meteorological feature,Jet stream value,,,Operational
bufr4/3/16/003/4/0/08/007,16,Synoptic feature sequences,316003,(Jet stream),,008007,Dimensional significance,Value for line,,,Operational
bufr4/3/16/003/5/1/04/000,16,Synoptic feature sequences,316003,(Jet stream),,104000,Delayed replication of 4 descriptors,,,,Operational
bufr4/3/16/003/6/0/31/001,16,Synoptic feature sequences,316003,(Jet stream),,031001,Delayed descriptor replication factor,,,,Operational
bufr4/3/16/003/7/0/05/002,16,Synoptic feature sequences,316003,(Jet stream),,005002,Latitude (coarse accuracy),,,,Operational
bufr4/3/16/003/8/0/06/002,16,Synoptic feature sequences,316003,(Jet stream),,006002,Longitude (coarse accuracy),,,,Operational
bufr4/3/16/003/9/0/10/002,16,Synoptic feature sequences,316003,(Jet stream),,010002,Height,Flight level,,,Operational
bufr4/3/16/003/10/0/11/002,16,Synoptic feature sequences,316003,(Jet stream),,011002,Wind speed,,,,Operational
bufr4/3/16/003/11/0/08/007,16,Synoptic feature sequences,316003,(Jet stream),,008007,Dimensional significance,Cancel,,,Operational
bufr4/3/16/003/12/0/08/011,16,Synoptic feature sequences,316003,(Jet stream),,008011,Meteorological feature,Cancel | End of object,,,Operational
bufr4/3/16/004/1/1/11/000,16,Synoptic feature sequences,316004,(Turbulence),,111000,Delayed replication of 11 descriptors,,,,Operational
bufr4/3/16/004/2/0/31/001,16,Synoptic feature sequences,316004,(Turbulence),,031001,Delayed descriptor replication factor,,,,Operational
bufr4/3/16/004/3/0/08/011,16,Synoptic feature sequences,316004,(Turbulence),,008011,Meteorological feature,Value for turbulence,,,Operational
bufr4/3/16/004/4/0/08/007,16,Synoptic feature sequences,316004,(Turbulence),,008007,Dimensional significance,Value for area,,,Operational
bufr4/3/16/004/5/0/07/002,16,Synoptic feature sequences,316004,(Turbulence),,007002,Height or altitude,Flight level (base of layer),,,Operational
bufr4/3/16/004/6/0/07/002,16,Synoptic feature sequences,316004,(Turbulence),,007002,Height or altitude,Flight level (top of layer),,,Operational
bufr4/3/16/004/7/1/02/000,16,Synoptic feature sequences,316004,(Turbulence),,102000,Delayed replication of 2 descriptors,,,,Operational
bufr4/3/16/004/8/0/31/001,16,Synoptic feature sequences,316004,(Turbulence),,031001,Delayed descriptor replication factor,,,,Operational
bufr4/3/16/004/9/0/05/002,16,Synoptic feature sequences,316004,(Turbulence),,005002,Latitude (coarse accuracy),,,,Operational
bufr4/3/16/004/10/0/06/002,16,Synoptic feature sequences,316004,(Turbulence),,006002,Longitude (coarse accuracy),,,,Operational
bufr4/3/16/004/11/0/11/031,16,Synoptic feature sequences,316004,(Turbulence),,011031,Degree of turbulence,,(see Note 1),20,Operational
bufr4/3/16/004/12/0/08/007,16,Synoptic feature sequences,316004,(Turbulence),,008007,Dimensional significance,Cancel,,,Operational
bufr4/3/16/004/13/0/08/011,16,Synoptic feature sequences,316004,(Turbulence),,008011,Meteorological feature,Cancel | End of object,,,Operational
bufr4/3/16/005/1/1/08/000,16,Synoptic feature sequences,316005,(Storm),,108000,Delayed replication of 8 descriptors,,,,Operational
bufr4/3/16/005/2/0/31/001,16,Synoptic feature sequences,316005,(Storm),,031001,Delayed descriptor replication factor,,,,Operational
bufr4/3/16/005/3/0/08/005,16,Synoptic feature sequences,316005,(Storm),,008005,Meteorological attribute significance,Storm centre,,,Operational
bufr4/3/16/005/4/0/08/007,16,Synoptic feature sequences,316005,(Storm),,008007,Dimensional significance,Value for point,,,Operational
bufr4/3/16/005/5/0/05/002,16,Synoptic feature sequences,316005,(Storm),,005002,Latitude (coarse accuracy),,,,Operational
bufr4/3/16/005/6/0/06/002,16,Synoptic feature sequences,316005,(Storm),,006002,Longitude (coarse accuracy),,,,Operational
bufr4/3/16/005/7/0/01/026,16,Synoptic feature sequences,316005,(Storm),,001026,WMO storm name,"Use ""UNKNOWN"" for a sandstorm",,,Operational
bufr4/3/16/005/8/0/19/001,16,Synoptic feature sequences,316005,(Storm),,019001,Type of synoptic feature,Value for type of storm,,,Operational
bufr4/3/16/005/9/0/08/007,16,Synoptic feature sequences,316005,(Storm),,008007,Dimensional significance,Cancel,,,Operational
bufr4/3/16/005/10/0/08/005,16,Synoptic feature sequences,316005,(Storm),,008005,Meteorological attribute significance,Cancel | End of object,,,Operational
bufr4/3/16/006/1/1/12/000,16,Synoptic feature sequences,316006,(Cloud),,112000,Delayed replication of 12 descriptors,,,,Operational
bufr4/3/16/006/2/0/31/001,16,Synoptic feature sequences,316006,(Cloud),,031001,Delayed descriptor replication factor,,,,Operational
bufr4/3/16/006/3/0/08/011,16,Synoptic feature sequences,316006,(Cloud),,008011,Meteorological feature,Value for cloud,,,Operational
bufr4/3/16/006/4/0/08/007,16,Synoptic feature sequences,316006,(Cloud),,008007,Dimensional significance,Value for area,,,Operational
